#{"t_start": 1748360455.3771858, "env_id": "None"}
r,l,t
146.630412,48,537.424815
145.880608,48,537.496793
145.880803,48,537.572867
146.630412,48,537.652145
146.630022,50,537.745837
146.630803,48,537.822055
146.630022,49,537.890859
146.630608,48,537.963721
146.630412,48,538.038474
146.630217,49,538.115802
147.380217,48,538.197814
146.630412,48,538.275835
146.630412,48,538.367304
146.630412,48,538.468805
146.630608,48,538.57664
147.380217,48,538.644111
147.380217,48,538.721417
147.380217,48,538.813445
145.880803,48,538.884034
147.380217,48,538.951679
146.630217,49,539.028651
145.880217,53,539.099701
146.630412,48,539.169904
147.380217,48,539.263429
146.630412,48,539.334051
146.630608,48,539.407364
147.380217,48,539.496578
146.630608,48,539.568348
146.630022,51,539.638744
147.379827,50,539.709843
147.380022,49,539.781755
146.630217,49,539.856207
147.380217,48,542.379337
145.880608,49,542.446651
146.630412,48,542.518826
146.629632,53,542.591024
146.630803,48,542.656835
146.630803,48,542.736393
146.630412,48,542.804013
146.630608,49,542.873332
145.130803,48,542.950456
147.380217,48,543.01713
147.380217,48,543.083393
146.630412,48,543.149536
147.380022,49,543.221687
147.380022,49,543.300489
147.380217,48,543.373662
146.630412,48,543.44024
147.380217,48,543.511866
145.880022,54,543.584645
147.380217,48,543.651328
147.380217,48,543.721846
146.630412,48,543.792524
147.380217,48,543.876496
147.380217,48,543.97268
146.630608,48,544.052728
146.630412,48,544.126022
147.379827,50,544.199609
147.380217,48,544.268381
147.380217,48,544.343628
146.630412,48,544.418551
145.782393,48,544.490935
145.879827,53,544.567839
147.380217,48,544.631879
146.630217,49,544.710166
146.630803,48,544.784501
146.630412,48,544.876654
147.380217,48,544.9719
146.630412,49,545.037986
147.380217,48,545.114502
146.630803,48,545.187323
147.380217,48,545.269829
146.630803,48,545.349472
147.380022,49,545.422596
147.380217,48,547.677777
146.630412,48,547.755631
147.380217,48,547.87516
147.380217,48,547.9478
147.380022,49,548.015644
146.630217,49,548.091532
147.379632,51,548.178478
147.380217,48,548.255404
147.380217,48,548.368166
146.630217,49,548.434971
147.380217,48,548.503506
147.380217,48,548.585167
147.380022,49,548.656555
147.380217,48,548.725775
147.380217,48,548.805823
147.380022,49,548.88044
146.630217,49,548.955343
147.380217,48,549.064993
147.380217,48,549.133277
147.380217,48,549.200831
146.630412,48,549.270158
146.630412,48,549.344677
147.380217,48,549.414577
147.380217,48,549.491925
147.380217,48,549.565123
146.630412,48,549.642688
147.380217,48,549.713523
147.380217,48,549.795767
147.380217,48,549.884014
147.380217,48,549.965563
146.630608,48,550.039553
147.380022,49,550.127641
147.380217,48,550.198601
146.630803,48,550.281836
147.380217,48,550.350335
147.380217,48,550.416703
146.630803,48,550.484893
147.380217,48,550.556671
147.380217,48,550.630985
147.380217,48,550.711357
147.380217,48,550.786741
147.380217,48,550.859251
147.380217,48,553.270337
146.630412,48,553.337143
147.380022,49,553.415524
147.380022,49,553.47998
147.380217,48,553.552574
147.380217,48,553.618673
147.380217,48,553.690503
147.380022,49,553.757326
147.380217,48,553.83773
146.630217,49,553.93212
146.630608,48,554.005832
146.630412,48,554.079336
147.380022,49,554.147587
146.630412,48,554.225687
147.380217,48,554.303475
147.380217,48,554.367908
147.380217,48,554.441199
146.630217,49,554.512249
147.380217,48,554.610076
147.380217,48,554.676705
147.380217,48,554.750746
147.380217,48,554.823334
147.380217,48,554.922606
147.380217,48,554.997685
147.380217,48,555.063387
147.380022,49,555.138378
147.380217,48,555.212103
147.380217,48,555.282274
147.379827,50,555.3594
147.380217,48,555.443273
146.629632,53,555.52827
147.379827,50,555.607759
146.630412,48,555.686625
146.630412,48,555.756359
146.630412,49,555.836139
147.380217,48,555.920783
147.380217,48,555.988836
147.380022,49,556.069975
147.380217,48,556.136176
147.380217,48,556.205407
147.380217,48,556.275589
146.629632,53,556.34738
146.630608,49,558.901582
147.380217,48,558.975657
147.380217,48,559.04188
147.380217,48,559.12725
147.379632,51,559.20347
147.380217,48,559.283283
147.380217,48,559.35099
147.380217,48,559.425902
147.380217,48,560.922713
147.380217,48,560.993441
147.380217,48,561.059698
146.630412,48,561.12879
147.380217,48,561.196536
147.380217,48,561.262727
147.380217,48,561.329964
147.380022,49,561.396175
147.380217,48,561.463298
147.379827,50,561.532045
146.629632,53,561.602306
147.379632,51,561.671912
146.630217,49,561.743929
147.380217,48,561.813718
147.380217,48,561.879593
147.380217,48,561.94824
147.380217,48,562.017176
147.380217,48,562.084015
147.379827,50,562.15327
146.630412,48,562.219567
147.380022,49,562.2881
147.380217,48,562.353844
147.380217,48,562.420213
147.380217,48,562.487396
147.380217,48,562.552627
146.630412,48,562.620018
147.380217,48,562.688513
146.630803,48,562.773853
146.630412,48,562.841078
147.380022,49,562.906328
147.380217,48,562.976287
147.380217,48,563.044875
147.380217,48,563.113694
146.630022,49,563.183363
147.380217,48,563.250081
146.630412,48,565.658046
146.630803,48,565.730684
146.630412,48,565.80261
147.380217,48,565.878742
147.380217,48,565.956298
146.630412,48,566.056135
146.630412,48,566.12831
147.380217,48,566.195345
146.630608,48,566.266069
147.380217,48,566.34238
147.380217,48,566.410578
146.630412,48,566.486844
146.629632,53,566.554233
147.380217,48,566.62893
147.380217,48,566.696058
147.380217,48,566.778982
146.630608,48,566.851625
147.380217,48,566.917941
147.379827,50,566.994751
147.380217,48,567.070611
146.630412,48,567.141433
146.630608,48,567.216501
146.630608,48,567.287508
147.380217,48,567.351434
147.380022,49,567.426576
147.380217,48,567.502503
146.630608,48,567.567708
146.629436,54,567.651835
146.630412,48,567.728767
145.880608,48,567.801257
147.380217,48,567.895343
146.630412,48,567.96825
147.379827,50,568.048622
147.380217,48,568.131597
147.380217,48,568.201745
147.380217,48,568.27435
147.380022,49,568.342065
146.630412,48,568.412451
147.380217,48,568.478714
146.630412,48,568.558329
147.380022,49,568.631572
145.880608,48,568.701735
147.380217,48,571.157714
147.380217,48,571.238401
147.380217,48,571.309311
147.380022,49,571.389656
147.380217,48,571.466904
146.630412,48,571.54821
146.630412,48,571.61829
147.380217,48,571.706495
146.630412,48,571.783565
147.380217,48,571.856265
147.380022,49,571.92513
146.630217,49,571.998289
146.630803,48,572.070644
146.630412,48,572.158999
147.380217,48,572.224326
147.380217,48,572.298409
146.630412,48,572.383797
147.380217,48,572.461715
147.380217,48,572.541173
147.380217,48,572.61183
147.380217,48,572.68476
147.380217,48,572.774392
147.380217,48,572.868189
146.630608,48,572.97434
147.380217,48,573.051385
146.630608,48,573.146282
147.380022,49,573.231429
147.380217,48,573.297177
147.380217,48,573.395494
147.380217,48,573.480105
147.380022,49,573.546357
147.380217,48,573.622083
146.630803,48,573.7147
147.380217,48,573.797507
146.630412,49,573.873355
147.380217,48,573.946303
147.380217,48,574.018801
147.380217,48,574.111656
146.630608,49,574.187341
147.380217,48,574.258254
147.380217,48,574.336851
147.380022,49,574.422251
147.380217,48,576.51832
147.380217,48,576.598417
147.380217,48,576.670069
145.880803,48,576.773549
146.629632,53,576.85352
147.380217,48,576.955933
147.380217,48,577.025392
146.630412,48,577.091712
147.380217,48,577.170972
147.379827,50,577.258744
147.380217,48,577.338436
146.630412,48,577.406058
147.380217,48,577.476431
146.630803,48,577.554783
146.629827,50,577.625332
146.629632,53,577.704566
147.380217,48,577.777674
147.380217,48,577.851425
147.380217,48,577.917228
147.380217,48,577.999052
147.380217,48,578.073597
146.630608,48,578.145629
146.630412,48,578.232368
147.380217,48,578.314838
147.380217,48,578.389348
146.630608,48,578.459221
146.630412,48,578.549018
147.380022,49,578.622611
147.380217,48,578.699449
147.380217,48,578.772333
146.630412,48,578.851578
147.380217,48,578.943762
146.630608,48,579.029884
147.380217,48,579.093886
147.380217,48,579.165222
147.379827,50,579.260819
146.630412,48,579.337236
146.630412,48,579.420394
147.380217,48,579.502608
147.379827,50,579.607602
147.380217,48,579.679688
147.380217,48,579.754873
147.379827,50,579.832519
145.879827,50,582.036515
147.380217,48,582.109756
145.879436,54,582.197655
146.629632,53,582.278885
147.380217,48,582.349551
147.380217,48,582.426171
145.879827,53,582.519222
147.380217,48,582.606727
146.629632,53,582.714577
146.629632,53,582.812182
146.629632,53,582.893965
147.380022,49,582.964951
146.629632,53,583.043732
147.380022,49,583.11345
147.380217,48,583.198383
146.630412,48,583.263264
145.880217,49,583.334793
147.380217,48,583.406989
145.129632,54,583.493232
146.629632,53,583.591105
147.380217,48,583.662157
145.879046,58,583.735242
147.380217,48,583.824543
146.630022,49,583.893999
146.629632,53,583.966658
146.630412,48,584.058693
146.630412,48,584.127246
146.630412,48,584.208691
147.380217,48,584.283891
146.629632,53,584.372132
146.629632,53,584.466634
144.379046,59,584.556467
145.879046,58,584.648685
147.380217,48,584.725844
146.629632,53,584.810173
146.630217,49,584.885464
146.630217,49,584.966249
146.629632,53,585.041175
147.380022,49,585.116451
147.380022,49,585.198522
147.380217,48,587.182377
147.380217,48,587.253359
146.629632,53,587.326455
146.630412,48,587.4034
147.380022,49,587.471372
146.629632,53,587.547574
147.380217,48,587.611774
146.629632,53,587.701302
147.380217,48,587.78149
146.630022,49,587.859663
147.380217,48,587.93523
147.380217,48,588.004256
147.380217,48,588.073196
147.380217,48,588.148369
147.380217,48,588.238646
147.380217,48,588.315295
146.629241,55,588.394261
146.629632,53,588.466575
146.629632,53,588.533575
146.629632,53,588.620662
147.380217,48,588.688233
145.879827,53,588.763224
145.879827,53,588.838637
146.630022,49,588.909975
145.781601,53,588.981693
145.879827,53,589.05049
147.380217,48,589.124307
146.629632,53,589.196718
145.031205,57,589.274597
147.380217,48,589.34239
145.879436,54,589.418835
147.380022,49,589.490849
146.630022,49,589.561298
147.380217,48,589.628398
147.380217,48,589.730625
147.380217,48,589.811458
147.380217,48,589.900279
146.629632,53,590.003519
147.380217,48,590.08363
146.629632,53,590.163571
146.630412,48,590.246965
146.630022,49,592.532067
145.879046,57,592.604755
146.629436,54,592.673426
147.380217,48,592.752294
146.533621,49,592.822186
145.129632,55,592.897628
146.629632,53,592.973357
146.630217,49,593.042223
147.380217,48,593.130651
146.630412,48,593.213454
147.380217,48,593.301861
146.629632,53,593.382613
146.630412,48,593.455225
147.380217,48,593.528446
146.630022,49,593.593908
146.629632,53,593.677156
145.129241,55,593.754322
146.533704,48,593.834615
147.380217,48,593.913615
145.879827,53,593.990319
146.630412,48,594.065715
146.629632,53,594.163576
147.380217,48,594.236784
145.879827,53,594.321433
147.380217,48,594.403343
146.629632,53,594.488719
147.380217,48,594.581338
147.380217,48,594.644792
147.380022,49,594.721166
147.379632,51,594.797803
146.630022,49,594.877031
147.380217,48,594.959315
146.629632,53,595.045825
146.630412,48,595.114149
147.380217,48,595.207695
146.630217,49,595.284432
145.879436,54,595.359632
147.380217,48,595.456519
146.629632,53,595.534195
146.629436,54,595.610615
147.380022,49,597.961666
147.380217,48,598.039538
146.629632,53,598.111871
147.380217,48,598.184922
147.380217,48,598.249657
146.630412,48,598.318844
147.380217,48,598.396435
146.629632,53,598.466012
147.380217,48,598.533404
147.380022,49,598.649777
146.629632,53,598.719635
147.380217,48,598.791748
147.380022,49,598.869785
146.629436,54,598.939089
147.380217,48,599.011598
147.380217,48,599.095481
147.380217,48,599.169958
147.380217,48,599.238991
147.380217,48,599.30844
147.380217,48,599.382282
147.380217,48,599.455662
146.630412,48,599.521877
147.380217,48,600.900097
146.629632,53,600.970784
147.380217,48,601.038165
147.380217,48,601.104476
147.380217,48,601.16976
146.630412,48,601.240246
147.380217,48,601.307296
147.380217,48,601.376565
146.629436,54,601.447661
145.879046,58,601.526315
147.380217,48,601.599121
147.380412,48,601.665924
147.380217,48,601.735238
146.630412,48,601.803279
145.880608,48,601.872155
147.380022,49,601.941198
147.380217,48,602.010278
147.380217,48,602.074852
146.630412,48,602.143222
146.630412,48,602.210481
147.380217,48,603.862568
146.630412,48,603.93154
146.629632,53,604.00472
147.380022,49,604.071823
147.380217,48,604.13524
145.879827,53,604.205356
147.380217,48,604.279131
146.629632,53,604.353451
147.380217,48,604.421919
145.879827,51,604.49775
147.380022,49,604.571052
147.380217,48,604.641142
146.630217,49,604.721092
146.629632,53,604.811401
146.629632,53,604.892248
146.629632,53,604.961365
147.380217,48,605.03604
147.380217,48,605.108629
146.630412,48,605.188121
146.630412,48,605.263228
147.380217,48,605.3417
146.630022,49,605.410379
145.129827,54,605.485178
146.630412,48,605.568097
145.879632,51,605.685149
145.880412,49,605.7816
147.380217,48,605.86094
146.629632,53,605.936374
146.630412,48,606.003355
147.380217,48,606.068276
147.380022,49,606.139166
146.629436,54,606.210453
147.380022,49,606.29439
146.629632,53,606.375404
147.380217,48,606.460618
147.380217,48,606.52851
147.380217,48,606.596848
147.380217,48,606.670718
145.879241,55,606.771738
147.380217,48,606.856585
145.130022,53,606.935243
146.629632,53,609.058619
147.380217,48,609.124134
147.380217,48,609.190237
147.380217,48,609.2579
147.380217,48,609.327053
145.879827,53,609.404883
146.630412,48,609.4747
147.380217,48,609.54251
146.629632,53,609.636227
146.630412,48,609.701539
147.380217,48,609.773251
145.687306,48,609.851516
145.879046,58,609.934458
146.630412,48,610.009722
147.380217,48,610.092261
147.380217,48,610.161688
147.380217,48,610.233422
146.629632,53,610.311758
147.380217,48,610.384167
146.629632,53,610.454327
145.130022,53,610.53008
145.880217,49,610.605914
147.380217,48,610.673694
145.880608,48,610.745423
147.380217,48,610.825603
145.880608,48,610.913321
147.380217,48,610.989265
147.380022,49,611.073687
146.629632,53,611.169798
147.380217,48,611.239484
145.129632,54,611.318775
146.629632,53,611.404299
147.380217,48,611.489092
145.880608,48,611.593645
146.630022,49,611.671298
145.880608,48,611.746765
146.630412,48,611.815638
147.380217,48,611.891284
146.629632,53,611.978785
146.629632,53,612.057456
145.782393,48,612.135911
147.380217,48,614.42064
147.380217,48,614.485324
145.880217,49,614.552057
145.879436,54,614.636837
146.630412,48,614.714699
147.380217,48,614.784368
146.629632,52,614.850129
147.380217,48,614.927415
146.630412,48,615.001957
147.380217,48,615.072102
145.880608,48,615.143974
147.380022,49,615.223869
146.629632,53,615.302516
146.630412,48,615.370393
147.380217,48,615.436522
145.130803,48,615.505546
146.630412,48,615.587978
145.130022,53,615.662464
147.380217,48,615.743515
146.630412,48,615.825095
145.880412,49,615.90316
147.380217,48,615.970816
146.630412,48,616.053141
147.380217,48,616.128836
147.380217,48,616.195735
145.879827,53,616.278142
147.380217,48,616.353402
147.380217,48,616.427245
147.380217,48,616.493124
147.380217,48,616.57843
146.630412,48,616.652086
146.630412,48,616.720217
146.630412,48,616.821576
146.630412,48,616.898894
147.380217,48,616.967061
147.380217,48,617.04954
147.380217,48,617.129097
146.630412,48,617.199715
147.380217,48,617.268884
147.380217,48,617.338192
146.630412,48,617.408612
145.130022,53,617.484548
146.629632,53,619.734735
147.380217,48,619.794953
147.380217,48,619.828341
146.629436,54,619.858219
147.380217,48,619.913927
146.629632,53,619.983592
145.779963,48,620.051217
146.629436,54,620.13326
145.879046,57,620.21449
145.879827,53,620.28428
147.380217,48,620.357601
147.380217,48,620.429305
145.880608,48,620.498046
147.379632,51,620.568206
147.379827,50,620.650111
147.380217,48,620.729383
147.380217,48,620.798264
145.879046,58,620.878103
146.630217,49,620.953604
146.629827,51,621.042444
146.629632,53,621.11537
146.630412,48,621.186439
145.880608,48,621.254555
146.629632,53,621.327915
147.380217,48,621.403517
146.629632,53,621.475405
147.380217,48,621.547572
147.380217,48,621.617894
145.879827,53,621.68844
147.380217,48,621.765111
147.380217,48,621.845265
145.879632,54,621.942195
146.630217,49,622.013285
145.879046,58,622.09067
146.630412,48,622.197022
146.630608,48,622.284155
147.380217,48,622.354898
147.380217,48,622.419689
147.380217,48,622.485461
146.629632,53,622.552087
147.380217,48,622.619035
146.629632,53,624.779821
146.630412,48,624.843678
147.380217,48,624.907602
147.380217,48,624.97929
147.380217,48,625.05593
146.630412,48,625.14341
146.629632,53,625.228588
146.630412,48,625.324728
145.879827,53,625.406556
147.380217,48,625.485224
146.629632,53,625.581093
145.880022,52,625.650315
146.630412,48,625.719329
146.629436,54,625.808917
147.380217,48,625.885457
146.629632,53,625.966045
145.879046,58,626.053802
146.629632,53,626.131176
146.629436,54,626.206025
145.880217,49,626.271299
147.380217,48,626.343971
146.629632,53,626.428066
147.380217,48,626.502226
146.629632,53,626.580343
147.380217,48,626.664791
145.880608,48,626.751745
146.630412,48,626.829316
147.380217,48,626.917488
146.630022,49,626.991278
147.380217,48,627.071153
145.879827,53,627.141518
147.380217,48,627.217516
146.629632,53,627.293549
147.380217,48,627.35988
147.380217,48,627.444467
146.630412,48,627.512
145.879827,53,627.585686
146.630022,50,627.65841
146.630412,48,627.735697
145.879827,53,627.814716
147.380217,48,627.881725
146.629632,53,630.057835
147.380217,48,630.132188
146.629632,53,630.211549
146.629632,53,630.28144
147.380217,48,630.355508
147.380217,48,630.433211
147.380022,49,630.508751
146.532239,48,630.588385
147.380217,48,630.696644
146.630217,49,630.776459
147.380217,48,630.875271
147.380217,48,630.948634
146.629436,54,631.037403
147.380022,49,631.113174
146.630217,49,631.194239
146.629436,54,631.274646
146.629632,53,631.352456
147.380217,48,631.433163
147.380217,48,631.507239
147.380217,48,631.585163
146.629632,53,631.659253
146.629632,53,631.733269
146.629827,52,631.810516
147.380022,49,631.864874
146.629632,53,631.941177
147.380217,48,632.022455
147.380022,49,632.106556
145.130608,49,632.195515
147.379436,52,632.266234
147.380217,48,632.349441
147.380217,48,632.434086
147.380217,48,632.512213
145.879046,58,632.596819
146.629632,53,632.673227
147.380217,48,632.744512
146.630217,49,632.815179
145.879827,53,632.900239
147.380217,48,632.971664
146.630217,49,633.042395
146.629632,53,633.122321
147.380217,48,633.186698
146.630412,48,635.321587
146.630217,49,635.392277
147.379827,50,635.471786
147.380022,49,635.542084
147.380217,48,635.611791
146.629632,53,635.685198
147.380217,48,635.758948
146.629632,53,635.830559
145.879827,53,635.905635
146.629632,53,635.975601
147.380217,48,636.048748
147.380217,48,636.11647
147.380217,48,636.190547
147.380217,48,636.258788
147.380217,48,636.329946
146.629632,53,636.405768
146.629632,53,636.479519
147.380217,48,636.547537
146.629436,54,636.634236
147.380217,48,636.723207
147.380217,48,636.801782
146.629436,54,636.875295
147.380217,48,636.959956
145.879241,56,637.036289
147.380217,48,637.106634
147.380022,49,637.178775
146.629632,53,637.263677
147.380217,48,637.342189
145.879632,54,637.411973
146.629632,53,637.491576
147.380217,48,637.565953
147.380217,48,637.634441
147.380217,48,637.703311
147.380217,48,637.776511
146.629436,54,639.128075
147.380217,48,639.196186
147.379827,50,639.264586
147.380217,48,639.331555
147.380217,48,639.396192
146.630412,48,639.463956
147.380217,48,639.529297
145.879632,54,641.073713
147.380217,48,641.13915
147.380217,48,641.207791
146.630412,48,641.275055
145.879436,54,641.345702
147.380217,48,641.41491
145.130022,53,641.488789
147.380217,48,641.561055
145.129632,54,641.634581
147.380022,49,641.703663
146.629632,53,641.769298
147.380217,48,641.847239
145.129436,57,641.919785
146.630412,48,641.999345
146.629632,53,642.074194
146.629632,53,642.147021
146.629632,53,642.225307
147.380217,48,642.2917
146.630412,48,642.361513
147.380022,49,642.434666
146.630022,49,642.531578
146.629436,54,642.608766
146.630217,49,642.706708
147.380217,48,642.774754
147.380217,48,642.848369
145.879046,58,642.928259
146.629632,53,643.004483
146.629632,53,643.074913
146.629632,53,643.14881
146.630022,49,643.217869
144.379241,56,643.291176
146.629632,53,643.368627
147.380217,48,643.441636
147.380217,48,643.506121
147.380217,48,643.575288
146.630022,49,643.644276
146.629632,53,643.732526
146.629632,53,643.808692
146.629632,53,643.880161
146.629632,53,643.977219
145.879436,53,646.263289
146.629436,54,646.299825
147.380217,48,646.330939
145.879632,54,646.410432
147.380217,48,646.483617
147.380217,48,646.551576
145.879827,53,646.623319
146.629827,50,646.722605
147.380217,48,646.793593
147.380217,48,646.871943
146.630412,48,646.945192
146.629632,53,647.016826
146.629632,53,647.083836
146.629632,53,647.152551
146.630022,49,647.23657
146.629046,56,647.313541
146.629436,54,647.412501
147.380217,48,647.485469
146.629632,53,647.556755
147.380217,48,647.625776
146.629632,53,647.699323
147.380217,48,647.765635
147.380217,48,647.842246
145.879827,53,647.939526
146.630022,49,648.007846
145.879436,54,648.080234
146.629632,53,648.153447
147.380022,49,648.249423
147.380217,48,648.319347
145.879436,54,648.403469
147.380217,48,648.474372
147.380217,48,648.551919
146.629632,53,648.627482
147.380217,48,648.693156
147.380217,48,648.770515
145.879046,58,648.865858
146.629632,53,648.963688
146.629632,53,649.032332
147.380217,48,649.097949
147.380217,48,649.163991
147.380022,49,651.516043
145.879436,54,651.589927
146.629632,53,651.65907
146.629632,53,651.732201
146.629436,54,651.80111
147.380217,48,651.883501
147.380217,48,651.966468
146.630022,49,652.044213
146.629436,54,652.119348
147.379827,50,652.196249
146.629436,54,652.269686
146.629632,53,652.345164
146.630412,48,652.421749
147.380217,48,652.489594
147.380217,48,652.566537
147.380217,48,652.647947
145.880022,52,652.729249
145.87846,60,652.821835
146.629632,53,652.903553
146.629632,53,652.981271
147.380217,48,653.062093
147.380217,48,653.131598
146.629436,54,653.209495
147.380217,48,653.280397
146.629632,53,653.352026
146.629632,53,653.426326
145.879827,53,653.503608
146.629632,53,653.571763
145.879827,53,653.649331
146.629632,53,653.718551
146.629241,55,653.800411
146.629436,54,653.881705
147.380217,48,653.956824
147.380022,49,654.03361
147.380022,49,654.113212
147.380022,49,654.209896
146.629632,53,654.284781
145.878656,60,654.387818
146.629632,53,654.479295
146.629436,54,654.567635
146.629632,53,656.856193
147.380217,48,656.947889
146.629632,53,657.022375
146.629632,53,657.098433
146.629632,53,657.17586
145.879827,53,657.26317
146.629632,53,657.34086
146.629632,53,657.421582
147.380217,48,657.515657
146.629632,53,657.594208
145.880608,48,657.671943
146.629632,53,657.759629
146.629632,53,657.835748
146.629632,53,657.930674
146.629632,53,658.013847
146.629632,53,658.081505
146.629632,53,658.157691
147.380217,48,658.245776
146.629632,53,658.321625
146.630412,48,658.39342
146.629632,53,658.468458
146.629436,54,658.553394
146.629632,53,658.626018
147.380217,48,658.706993
146.630022,50,658.780604
146.629632,53,658.884623
147.380217,48,658.966756
146.629632,53,659.04332
147.380217,48,659.116251
146.629632,53,659.197471
146.629632,53,659.281856
146.629632,53,659.361495
146.630412,48,659.445545
147.380217,48,659.534663
146.629632,53,659.615325
146.629436,54,659.705466
147.380217,48,659.769132
145.879436,54,659.838144
146.629632,53,659.912371
146.629632,53,662.355035
146.629632,53,662.403574
146.629436,54,662.443352
147.380217,48,662.474324
145.879827,53,662.507572
147.379632,51,662.5861
146.629632,53,662.680278
146.629436,54,662.759595
147.380217,48,662.835956
146.629632,53,662.921606
146.629632,53,662.991901
146.629632,53,663.064947
147.380217,48,663.131336
146.629632,53,663.201486
146.629241,55,663.276205
146.629632,53,663.346473
146.629632,53,663.421314
147.380217,48,663.479358
146.629632,53,663.509899
146.629632,53,663.584641
146.629632,53,663.668579
147.380217,48,663.743421
146.629632,53,663.818665
146.629436,54,663.891936
146.629632,53,663.963264
146.629632,53,664.045552
145.879046,58,664.122481
146.629632,53,664.193356
145.879046,58,664.272614
145.879827,53,664.349541
147.380217,48,664.424807
146.629632,53,664.503201
146.629632,53,664.585644
146.629632,53,664.668617
146.629632,53,664.740309
145.879046,56,664.822493
147.380022,49,664.904339
146.629436,54,664.979653
146.629436,54,665.058278
147.380217,48,667.405504
146.628851,57,667.484939
146.629632,53,667.566392
146.629632,53,667.650517
147.379827,50,667.72333
147.380217,48,667.79125
147.380217,48,667.872378
146.629436,54,667.936898
146.629436,54,668.022383
146.629632,53,668.105406
145.880022,53,668.184386
146.629632,53,668.261781
146.629436,54,668.349451
146.629632,53,668.42224
146.630022,50,668.498716
146.629632,53,668.579288
146.629632,53,668.652063
146.629632,53,668.723564
146.629241,55,668.80129
145.879241,55,668.87767
145.879241,55,668.961548
147.380217,48,669.049282
147.380217,48,669.118685
146.629632,53,669.199821
147.380217,48,669.269905
146.629632,53,669.343608
146.629632,53,669.421531
146.629632,53,669.492219
146.629046,56,669.570288
145.880217,49,669.647779
145.880022,53,669.731255
147.380022,49,669.811728
146.629632,53,669.893452
147.380217,48,669.973447
146.629632,53,670.053574
145.879827,53,670.128569
146.629632,53,670.213309
145.879436,54,670.28438
146.629632,53,670.362586
146.629632,53,670.435374
145.879436,54,672.941186
146.629632,53,673.016562
146.629632,53,673.096082
147.380217,48,673.164752
147.380022,49,673.23756
147.380217,48,673.304461
146.630412,48,673.385011
146.629436,54,673.465941
147.380022,49,673.534264
146.629632,53,673.603588
146.629632,53,673.686826
147.380217,48,673.757693
147.380022,49,673.828907
146.629632,53,673.895246
147.380022,49,673.967278
145.879827,53,674.038719
146.629436,54,674.106537
145.880608,48,674.17537
147.380217,48,674.245661
147.380217,48,674.32657
145.879046,58,674.406138
147.380217,48,674.488009
146.629632,53,674.560776
146.629632,53,674.63247
146.628851,57,674.721764
146.629632,53,674.797622
146.629436,54,674.879316
146.629632,53,674.957651
146.629241,55,675.033721
147.380217,48,675.110746
147.380217,48,675.182081
146.629632,53,675.287547
145.879046,58,675.375392
146.629632,53,675.462134
147.380217,48,675.53778
145.879827,53,675.618449
146.629241,55,675.693604
145.880608,48,675.766234
147.380217,48,675.834826
146.629632,53,678.191826
146.629632,53,678.269964
146.629632,53,678.323248
146.629632,53,678.353307
145.879046,57,678.383859
146.629632,53,678.427499
146.629632,53,679.663271
147.380217,48,679.739651
146.629632,53,679.811445
146.629632,53,679.885878
145.129046,59,679.944315
146.629632,53,680.017469
147.380022,49,680.090114
146.629632,53,680.159192
147.380217,48,680.227208
146.629436,54,680.300319
146.629632,53,680.369978
146.629632,53,680.440367
146.629632,53,680.518619
146.629632,53,680.5933
146.629632,53,680.665618
146.629632,53,680.738146
146.629632,53,680.810759
146.629632,53,680.901649
147.380217,48,680.974593
146.629632,53,681.069116
146.629632,53,681.158509
147.380217,48,681.234451
146.629632,53,681.326569
146.629632,53,681.406584
146.629241,55,681.496351
146.629632,52,681.581533
147.380217,48,681.655228
146.629436,54,681.738801
145.879436,54,681.841776
147.380217,48,681.935333
146.630412,48,682.0462
146.629632,53,682.135788
146.629632,53,682.21763
146.629632,53,684.173554
147.380217,48,684.243296
147.380217,48,684.320356
146.629632,53,684.389751
146.629436,54,684.479102
147.380217,48,684.565354
145.879436,54,684.654268
146.629632,53,684.760094
147.380217,48,684.843591
145.879827,53,684.919757
146.629632,53,685.001396
147.380217,48,685.075997
146.629632,53,685.151546
146.629436,54,685.231675
147.380217,48,685.331248
146.629632,53,685.422072
146.629632,53,685.495703
146.629632,53,685.593647
146.629632,53,685.677575
146.629632,53,685.756962
146.629632,53,685.825079
147.380022,49,685.892137
146.629632,53,685.957992
145.879046,58,685.997987
146.630022,49,686.064462
146.629632,53,686.139821
146.629632,53,686.215453
146.629632,53,686.287011
147.380217,48,686.354625
145.879827,53,686.441674
146.629632,53,686.515897
147.380217,48,686.5814
146.629632,53,686.650156
147.380217,48,686.713995
146.629632,53,686.786801
146.629632,53,686.864385
146.629632,53,686.935746
147.380217,48,687.016273
146.629632,53,687.107713
146.629632,53,687.186606
147.380217,48,689.247751
147.380217,48,689.315498
146.629632,53,689.424529
146.629632,53,689.500218
146.630412,48,689.578339
146.629632,53,689.660617
147.380217,48,689.727469
146.629632,53,689.805493
146.629632,53,689.875034
145.879632,54,689.955796
146.629632,53,690.029185
147.380217,48,690.106373
147.380217,48,690.176133
146.629241,55,690.259337
147.380217,48,690.333254
145.879827,53,690.416559
146.629632,53,690.491889
146.629632,53,690.586477
147.380217,48,690.672048
146.629632,53,690.749502
147.380217,48,690.822203
146.629632,53,690.901577
147.380217,48,690.973831
146.629632,53,691.061043
146.629436,54,691.138068
146.629632,53,691.212477
147.380217,48,691.291785
147.380022,49,691.379006
146.629632,53,691.455693
